id,user_stage,direction,goal,timeline,experience,available_days,difficulty,previous_goals_count,completed_goals_count,pathway_type,total_duration,num_phases,total_steps
RIPPLE_0881,Building My Own Thing,Startup,Mobile App with 10k Downloads,1 Month,"Advanced (3+ years experience, looking to level up)",Mon;Tue;Wed;Thu;Fri,Moderate,0,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0882,Entrepreneur,Find Investors,Create Investor Pitch Deck & Data Room,6 Months,"Advanced (3+ years experience, looking to level up)",Mon;Tue;Wed;Thu;Fri;Sat;Sun,Easy,1,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0883,Entrepreneur,Grow My Business,Hire First 3 Core Engineers,3 Months,"Advanced (3+ years experience, looking to level up)",Mon;Tue;Wed;Thu;Fri;Sat;Sun,Intensive,2,0,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0884,Building My Own Thing,Small Business,E-commerce Brand to $5k MRR,3 Months,Beginner (Basic theory / introductory coursework),Mon;Wed;Fri,Intensive,2,1,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0885,University Student,Get a Job,Cybersecurity Analyst,6 Months,"Advanced (3+ years experience, looking to level up)",Mon;Wed;Fri,Intensive,2,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0886,High School,University,Scholarship Strategy,1 Month,Beginner (Basic theory / introductory coursework),Mon;Wed;Fri;Sat,Intensive,0,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0887,Working,Change Careers,Transition from Non-Tech to Tech,1 Month,Beginner (No prior background),Mon;Wed;Fri;Sat,Moderate,2,2,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0888,University Student,Build a Startup,Launch MVP on Campus,6 Months,Beginner (No prior background),Mon;Tue;Wed;Thu;Fri,Hard,2,1,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0889,Building My Own Thing,Startup,B2B SaaS to First 10 Customers,1 Week,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri,Easy,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0890,University Student,Higher Studies,IELTS & GRE Prep,6 Months,"Advanced (3+ years experience, looking to level up)",Sat;Sun,Hard,0,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0891,High School,Start Working,Retail / Admin Experience,3 Months,Beginner (Basic theory / introductory coursework),Mon;Wed;Fri,Hard,3,2,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0892,Working,Better Work-Life Balance,Daily Routine Reset,1 Week,"Advanced (3+ years experience, looking to level up)",Mon;Tue;Wed;Thu;Fri;Sat;Sun,Easy,2,1,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0893,Changing Careers,Learn New Skills,Modern Full-Stack Javascript/Python,1 Month,Beginner (No prior background),Mon;Tue;Wed;Thu;Fri,Hard,2,2,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0894,Changing Careers,Learn New Skills,Cloud & DevOps (AWS/Docker),1 Week,Intermediate (Built 1-2 small projects / self-taught),Sat;Sun,Intensive,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0895,Building My Own Thing,Small Business,Local Service Agency Launch,1 Month,Beginner (Basic theory / introductory coursework),Mon;Wed;Fri;Sat,Easy,3,1,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0896,University Student,Freelance,Earn First $1k Freelancing,1 Month,Beginner (Basic theory / introductory coursework),Mon;Wed;Fri;Sat,Moderate,0,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0897,University Student,Freelance,Earn First $1k Freelancing,1 Week,Beginner (Basic theory / introductory coursework),Sat;Sun,Hard,2,2,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0898,Building My Own Thing,Startup,AI Micro-SaaS Launch,6 Months,Beginner (No prior background),Mon;Wed;Fri;Sat,Hard,0,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0899,Building My Own Thing,Small Business,Local Service Agency Launch,6 Months,"Advanced (3+ years experience, looking to level up)",Mon;Wed;Fri;Sat,Intensive,1,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0900,High School,University,Top Tier CS University Admissions,1 Week,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri,Moderate,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0901,Changing Careers,Learn New Skills,Machine Learning Fundamentals,3 Months,Intermediate (1-2 years relevant experience),Tue;Thu;Sat;Sun,Easy,0,0,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0902,Changing Careers,Switch Industry,Product Management Transition,6 Months,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri,Hard,1,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0903,University Student,Freelance,Top Rated Freelancer on Upwork,6 Months,Intermediate (Built 1-2 small projects / self-taught),Tue;Thu;Sat;Sun,Moderate,1,1,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0904,Changing Careers,Learn New Skills,Machine Learning Fundamentals,1 Week,"Advanced (3+ years experience, looking to level up)",Tue;Thu;Sat;Sun,Hard,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0905,High School,Start Working,Resume & Interview Readiness,6 Months,Beginner (Basic theory / introductory coursework),Tue;Thu;Sat;Sun,Intensive,3,1,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0906,Entrepreneur,Find Investors,Raise $250k Pre-Seed,1 Month,Intermediate (1-2 years relevant experience),Tue;Thu;Sat;Sun,Intensive,1,1,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0907,Working,Better Work-Life Balance,Deep Work Systems & Burnout Recovery,6 Months,Intermediate (1-2 years relevant experience),Mon;Tue;Wed;Thu;Fri;Sat;Sun,Easy,2,2,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0908,Just Graduated,Higher Studies,Statement of Purpose & Reference Letters,1 Week,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri,Intensive,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0909,Just Graduated,Higher Studies,Statement of Purpose & Reference Letters,6 Months,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri;Sat,Moderate,1,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0910,High School,Start Working,Resume & Interview Readiness,1 Week,Beginner (Basic theory / introductory coursework),Sat;Sun,Intensive,1,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0911,High School,Learn a Skill,Full-Stack Web Basics,1 Week,Beginner (No prior background),Mon;Tue;Wed;Thu;Fri;Sat;Sun,Hard,3,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0912,University Student,Higher Studies,Target GPA 3.8+,6 Months,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri,Moderate,3,2,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0913,High School,University,Top Tier CS University Admissions,1 Week,Beginner (No prior background),Sat;Sun,Easy,1,1,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0914,Building My Own Thing,Startup,AI Micro-SaaS Launch,1 Month,Intermediate (1-2 years relevant experience),Mon;Wed;Fri,Intensive,3,2,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0915,Working,Grow in My Career,Lead Cross-Functional Team,6 Months,Beginner (No prior background),Mon;Wed;Fri;Sat,Easy,0,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0916,Just Graduated,Freelance,Full-time Freelance Agency,1 Week,"Advanced (3+ years experience, looking to level up)",Tue;Thu;Sat;Sun,Intensive,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0917,University Student,Higher Studies,Master's in Computer Science,1 Month,Beginner (No prior background),Mon;Tue;Wed;Thu;Fri,Hard,0,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0918,University Student,Build a Startup,Build SaaS Tool,1 Month,Intermediate (1-2 years relevant experience),Mon;Wed;Fri;Sat,Easy,2,1,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0919,Just Graduated,Freelance,Content Creation & Personal Brand,3 Months,"Advanced (3+ years experience, looking to level up)",Mon;Tue;Wed;Thu;Fri;Sat;Sun,Hard,1,0,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0920,Just Graduated,Find a Job,Junior Product Manager,1 Month,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri;Sat,Moderate,0,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0921,High School,Learn a Skill,Full-Stack Web Basics,6 Months,Beginner (No prior background),Tue;Thu;Sat;Sun,Hard,3,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0922,High School,Start Working,Retail / Admin Experience,1 Month,"Advanced (3+ years experience, looking to level up)",Mon;Tue;Wed;Thu;Fri,Moderate,2,2,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0923,Entrepreneur,Find Investors,Create Investor Pitch Deck & Data Room,6 Months,Intermediate (1-2 years relevant experience),Mon;Tue;Wed;Thu;Fri;Sat;Sun,Easy,1,1,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0924,Changing Careers,Switch Industry,Data Science Career Pivot,6 Months,Beginner (No prior background),Mon;Wed;Fri,Hard,0,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0925,High School,Learn a Skill,Python for Data Analysis,1 Month,Beginner (Basic theory / introductory coursework),Mon;Tue;Wed;Thu;Fri,Hard,0,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0926,Working,Change Careers,Transition from QA to Dev,1 Week,Beginner (No prior background),Mon;Tue;Wed;Thu;Fri;Sat;Sun,Moderate,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0927,University Student,Build a Startup,Apply to YC / Student Incubator,3 Months,"Advanced (3+ years experience, looking to level up)",Mon;Tue;Wed;Thu;Fri;Sat;Sun,Hard,0,0,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0928,University Student,Higher Studies,Research Fellowship Application,6 Months,Beginner (Basic theory / introductory coursework),Mon;Wed;Fri,Hard,3,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0929,Building My Own Thing,Startup,AI Micro-SaaS Launch,1 Month,Beginner (Basic theory / introductory coursework),Mon;Tue;Wed;Thu;Fri;Sat;Sun,Intensive,2,2,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0930,Building My Own Thing,Small Business,E-commerce Brand to $5k MRR,6 Months,Intermediate (Built 1-2 small projects / self-taught),Mon;Tue;Wed;Thu;Fri;Sat;Sun,Intensive,2,2,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0931,Building My Own Thing,Startup,Mobile App with 10k Downloads,6 Months,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri,Easy,0,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0932,University Student,Higher Studies,IELTS & GRE Prep,1 Month,"Advanced (3+ years experience, looking to level up)",Mon;Tue;Wed;Thu;Fri,Easy,2,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0933,Working,Change Careers,Transition from QA to Dev,6 Months,"Advanced (3+ years experience, looking to level up)",Sat;Sun,Easy,0,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0934,Changing Careers,Switch Industry,Data Science Career Pivot,1 Week,Intermediate (1-2 years relevant experience),Mon;Wed;Fri;Sat,Hard,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0935,Changing Careers,Learn New Skills,Machine Learning Fundamentals,1 Month,Beginner (Basic theory / introductory coursework),Tue;Thu;Sat;Sun,Easy,1,1,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0936,Working,Better Work-Life Balance,Deep Work Systems & Burnout Recovery,1 Month,Intermediate (Built 1-2 small projects / self-taught),Tue;Thu;Sat;Sun,Easy,1,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0937,High School,Learn a Skill,Python for Data Analysis,3 Months,Intermediate (Built 1-2 small projects / self-taught),Mon;Tue;Wed;Thu;Fri,Moderate,3,3,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0938,High School,University,Scholarship Strategy,6 Months,Intermediate (Built 1-2 small projects / self-taught),Tue;Thu;Sat;Sun,Hard,0,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0939,University Student,Build a Startup,Apply to YC / Student Incubator,1 Month,Intermediate (1-2 years relevant experience),Mon;Tue;Wed;Thu;Fri,Hard,0,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0940,Working,Better Work-Life Balance,Daily Routine Reset,1 Week,"Advanced (3+ years experience, looking to level up)",Sat;Sun,Moderate,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0941,Working,Grow in My Career,Promotion to Senior Engineer,3 Months,Beginner (Basic theory / introductory coursework),Sat;Sun,Intensive,2,1,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0942,Changing Careers,Learn New Skills,Machine Learning Fundamentals,6 Months,Intermediate (1-2 years relevant experience),Mon;Wed;Fri;Sat,Moderate,2,1,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0943,University Student,Higher Studies,Research Fellowship Application,1 Week,Beginner (Basic theory / introductory coursework),Sat;Sun,Intensive,2,2,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0944,Building My Own Thing,Small Business,E-commerce Brand to $5k MRR,6 Months,Intermediate (1-2 years relevant experience),Mon;Wed;Fri,Intensive,1,1,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0945,Just Graduated,Find a Job,Entry Level Software Engineer,1 Week,Beginner (Basic theory / introductory coursework),Tue;Thu;Sat;Sun,Moderate,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0946,Entrepreneur,Find Investors,Raise $250k Pre-Seed,3 Months,Intermediate (1-2 years relevant experience),Sat;Sun,Easy,0,0,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0947,University Student,Freelance,Top Rated Freelancer on Upwork,1 Month,"Advanced (3+ years experience, looking to level up)",Mon;Wed;Fri;Sat,Moderate,2,2,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0948,Just Graduated,Higher Studies,Statement of Purpose & Reference Letters,1 Week,"Advanced (3+ years experience, looking to level up)",Mon;Wed;Fri;Sat,Moderate,1,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0949,Just Graduated,Higher Studies,Graduate School Applications,3 Months,Beginner (Basic theory / introductory coursework),Sat;Sun,Moderate,0,0,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0950,Changing Careers,Switch Industry,Software Engineering Bootcamp to Job,1 Week,Intermediate (1-2 years relevant experience),Mon;Tue;Wed;Thu;Fri;Sat;Sun,Intensive,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0951,High School,Learn a Skill,Python for Data Analysis,1 Week,"Advanced (3+ years experience, looking to level up)",Mon;Wed;Fri,Intensive,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0952,High School,University,SAT 1500+ / ACT 34+,3 Months,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri,Hard,3,1,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0953,University Student,Get a Job,Machine Learning Engineer,3 Months,Beginner (Basic theory / introductory coursework),Sat;Sun,Hard,0,0,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0954,Working,Change Careers,Transition from QA to Dev,6 Months,Intermediate (Built 1-2 small projects / self-taught),Tue;Thu;Sat;Sun,Hard,0,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0955,University Student,Get a Job,Machine Learning Engineer,1 Month,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri,Hard,0,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0956,Changing Careers,Learn New Skills,Machine Learning Fundamentals,3 Months,Beginner (Basic theory / introductory coursework),Mon;Tue;Wed;Thu;Fri,Intensive,0,0,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0957,Just Graduated,Freelance,Full-time Freelance Agency,1 Week,"Advanced (3+ years experience, looking to level up)",Mon;Wed;Fri;Sat,Moderate,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0958,High School,Start Working,Retail / Admin Experience,1 Month,"Advanced (3+ years experience, looking to level up)",Mon;Tue;Wed;Thu;Fri,Moderate,1,1,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0959,Entrepreneur,Grow My Business,Hire First 3 Core Engineers,6 Months,Beginner (No prior background),Mon;Tue;Wed;Thu;Fri,Intensive,3,1,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0960,High School,Start Working,Entry-level Internship,3 Months,Beginner (No prior background),Mon;Wed;Fri,Easy,1,1,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0961,Just Graduated,Higher Studies,Statement of Purpose & Reference Letters,6 Months,"Advanced (3+ years experience, looking to level up)",Sat;Sun,Intensive,2,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0962,Just Graduated,Freelance,Full-time Freelance Agency,1 Week,"Advanced (3+ years experience, looking to level up)",Mon;Tue;Wed;Thu;Fri;Sat;Sun,Intensive,2,1,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0963,Changing Careers,Switch Industry,Software Engineering Bootcamp to Job,1 Month,Beginner (No prior background),Tue;Thu;Sat;Sun,Moderate,0,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0964,Building My Own Thing,Startup,Mobile App with 10k Downloads,1 Month,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri,Easy,1,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0965,University Student,Build a Startup,Apply to YC / Student Incubator,3 Months,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri,Easy,2,2,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0966,University Student,Get a Job,Cybersecurity Analyst,3 Months,Beginner (Basic theory / introductory coursework),Mon;Wed;Fri;Sat,Hard,2,2,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0967,Building My Own Thing,Small Business,E-commerce Brand to $5k MRR,6 Months,Beginner (Basic theory / introductory coursework),Tue;Thu;Sat;Sun,Hard,0,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0968,Building My Own Thing,Small Business,E-commerce Brand to $5k MRR,6 Months,Beginner (Basic theory / introductory coursework),Tue;Thu;Sat;Sun,Intensive,1,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0969,Working,Change Careers,Transition from QA to Dev,1 Month,Beginner (Basic theory / introductory coursework),Mon;Tue;Wed;Thu;Fri;Sat;Sun,Moderate,3,2,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0970,Entrepreneur,Grow My Business,Product Hunt Launch to #1 Product of Day,1 Month,Beginner (No prior background),Mon;Tue;Wed;Thu;Fri,Moderate,3,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0971,Building My Own Thing,Startup,AI Micro-SaaS Launch,1 Week,"Advanced (3+ years experience, looking to level up)",Sat;Sun,Easy,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0972,Entrepreneur,Find Investors,Raise $250k Pre-Seed,1 Month,Beginner (No prior background),Mon;Wed;Fri;Sat,Hard,0,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0973,Entrepreneur,Find Investors,Raise $250k Pre-Seed,3 Months,Beginner (No prior background),Mon;Wed;Fri;Sat,Moderate,0,0,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0974,High School,Learn a Skill,Python for Data Analysis,1 Month,Beginner (Basic theory / introductory coursework),Mon;Tue;Wed;Thu;Fri;Sat;Sun,Easy,2,0,30-Day Milestone Accelerator,4 Weeks,4,12
RIPPLE_0975,Entrepreneur,Find Investors,Raise $250k Pre-Seed,3 Months,Beginner (No prior background),Mon;Wed;Fri;Sat,Intensive,0,0,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0976,Just Graduated,Find a Job,Junior Product Manager,6 Months,Intermediate (1-2 years relevant experience),Tue;Thu;Sat;Sun,Moderate,2,2,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0977,Just Graduated,Find a Job,Junior Product Manager,1 Week,Intermediate (Built 1-2 small projects / self-taught),Mon;Tue;Wed;Thu;Fri,Hard,2,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
RIPPLE_0978,University Student,Higher Studies,Master's in Computer Science,6 Months,"Advanced (3+ years experience, looking to level up)",Mon;Tue;Wed;Thu;Fri;Sat;Sun,Hard,1,0,Comprehensive Mastery & Career Pivot,24 Weeks,4,12
RIPPLE_0979,Building My Own Thing,Small Business,Local Service Agency Launch,3 Months,Beginner (No prior background),Sat;Sun,Hard,2,0,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0980,Entrepreneur,Find Investors,Raise $250k Pre-Seed,3 Months,Beginner (Basic theory / introductory coursework),Sat;Sun,Intensive,0,0,Quarterly Transformation Roadmap,12 Weeks,4,12
RIPPLE_0981,Building My Own Thing,Small Business,E-commerce Brand to $5k MRR,1 Week,Intermediate (Built 1-2 small projects / self-taught),Mon;Wed;Fri;Sat,Moderate,0,0,Rapid Sprint & Habit Kickoff,7 Days,3,9
